p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.02048369440898e-18	1.15025940960977	1	1	5.12878131310645e-14	8	B2M
3.24700031228828e-17	1.86709684954372	1	0.51	5.5134065302655e-13	8	CD7
4.42880899760626e-17	1.24711804728051	1	0.791	7.52011767793542e-13	8	TGFB1
7.63588331348421e-17	1.40710977074828	0.938	0.369	1.29657298662962e-12	8	XBP1
2.70491457345555e-16	1.49890959367389	1	0.679	4.59294494572752e-12	8	HCST
1.03131249025311e-15	1.37449370897214	0.875	0.317	1.75116860844978e-11	8	GZMM
2.51093930424702e-15	1.46611074063971	1	0.81	4.26357493861143e-11	8	ITGB2
4.45888253130232e-15	1.22894014352952	0.844	0.323	7.57118253815134e-11	8	SPN
1.29450341382691e-14	1.41727963958761	0.938	0.337	2.1980667966781e-10	8	FCER1G
3.63985227398143e-14	1.15686871500429	1	0.941	6.18046916122046e-10	8	CALM1
3.67304544450754e-14	1.34036196242132	1	0.694	6.2368311647738e-10	8	CLIC1
4.4788420995271e-14	1.09410811208204	1	0.989	7.60507388499701e-10	8	CFL1
8.8645231644637e-14	1.52575984488463	0.844	0.44	1.50519603332594e-09	8	IFITM2
9.65445664958758e-14	1.35058684671679	0.875	0.53	1.63932673909997e-09	8	LITAF
1.95255555210391e-13	1.2974065788677	0.969	0.678	3.31543932747243e-09	8	RAP1B
3.96093228895785e-13	1.22467145780114	1	0.92	6.72566302665043e-09	8	CYBA
5.27347869088576e-13	0.975020416317792	0.969	0.731	8.95436681712402e-09	8	UBB
5.48946525163496e-13	1.12253026876518	0.969	0.678	9.32111199727617e-09	8	CD99
7.32445222024704e-13	0.912382111888922	0.781	0.256	1.24369198699795e-08	8	ARPC5L
8.61985727604e-13	1.14285305060671	1	0.944	1.46365176547159e-08	8	MYL12A
1.24249979855956e-12	0.867488080871948	0.844	0.291	2.10976465795413e-08	8	MAPRE2
2.03489146881081e-12	1.50769067716335	0.875	0.471	3.45524571404075e-08	8	ABHD17A
2.0636736201415e-12	1.31230471882724	0.906	0.504	3.50411780700026e-08	8	ARL4C
2.30947428570361e-12	0.980358071547163	0.938	0.424	3.92148733712473e-08	8	MBP
2.31816137382983e-12	1.160543765148	0.844	0.359	3.93623801276306e-08	8	CTSC
3.26545041825441e-12	1.09857801184161	0.938	0.488	5.54473481019598e-08	8	CD81
3.29539768930134e-12	1.04693522474551	0.781	0.266	5.59558527643367e-08	8	ID2
4.4104624869941e-12	0.877058232322719	1	0.82	7.48896530291598e-08	8	MYL12B
4.85118450371548e-12	1.05843086358334	0.969	0.693	8.23731128730889e-08	8	CCND3
4.99027350299366e-12	1.10246930224089	0.906	0.404	8.47348440808323e-08	8	ZAP70
5.483318677881e-12	1.27337136099516	0.844	0.454	9.31067511504194e-08	8	SLC9A3R1
1.81402206745193e-11	1.08904566290213	0.969	0.86	3.08020947053337e-07	8	RAC2
4.19580019111656e-11	0.998971095850204	0.812	0.354	7.12446872451592e-07	8	PLAC8
6.16757036479045e-11	0.789025452444868	0.812	0.325	1.04725344794142e-06	8	CDK2AP2
8.7142260169674e-11	1.13729358819666	0.875	0.473	1.47967557768106e-06	8	PLAAT4
9.78203537953195e-11	1.05619090188545	0.844	0.386	1.66098960744452e-06	8	IFITM3
2.9604807617672e-10	0.934142160304678	0.906	0.471	5.02689633348071e-06	8	ADGRE5
3.49578388573703e-10	0.70979108795024	1	0.99	5.93584103798148e-06	8	HLA-B
5.48053551223505e-10	0.833318940893303	0.844	0.356	9.30594929977512e-06	8	SKAP1
7.80362361239302e-10	1.03195370301952	1	0.359	1.32505528938433e-05	8	TYROBP
1.41779366229855e-09	0.82582275893595	0.969	0.918	2.40741363858293e-05	8	ARPC2
2.14829876946737e-09	0.949641676194626	0.938	0.606	3.64781131055559e-05	8	ANXA6
2.66156183517766e-09	0.828108174696965	0.969	0.851	4.51933199613167e-05	8	PSME1
2.82788170643838e-09	0.821740587289508	0.969	0.63	4.80174313753237e-05	8	CD53
3.48290004867326e-09	0.554868289463032	1	1	5.9139642826472e-05	8	TMSB4X
3.6384201977242e-09	1.0850240607336	0.906	0.754	6.17803749573569e-05	8	PPIB
4.51119694322182e-09	0.800832108740708	1	0.956	7.66001240959065e-05	8	HLA-C
4.70115896011036e-09	1.10798283680902	0.906	0.717	7.9825679142674e-05	8	JAK1
7.69646455510311e-09	0.722417012392444	0.844	0.42	0.000130685968145651	8	BSG
1.33834742071406e-08	0.72923321160795	1	1	0.000227251392037247	8	ACTB
1.56163427287983e-08	0.874076357762052	0.875	0.512	0.000265165499534995	8	FYN
1.80350077835323e-08	0.926381769925516	0.844	0.477	0.000306234432164379	8	FAM49B
2.16055209610051e-08	0.886296906472451	0.844	0.51	0.000366861745917867	8	DBI
2.81120198021881e-08	0.809071394646626	0.906	0.558	0.000477342096241154	8	PSME2
5.34949855813613e-08	0.875926369402877	0.844	0.497	0.000908344855171516	8	PRDX5
5.70314628406853e-08	1.03669516520361	0.812	0.581	0.000968394239034836	8	PDIA3
5.80103784366201e-08	0.826993302643888	0.906	0.529	0.00098501622585381	8	PPP1R18
6.85352382206909e-08	0.860641742894335	0.938	0.597	0.00116372834498733	8	LY6E
8.91287111279759e-08	0.766639865350512	1	0.976	0.00151340551495303	8	HLA-E
1.00386171506085e-07	0.822211488534578	0.875	0.665	0.00170455719217333	8	PPP1CA
1.67340781876539e-07	0.974371310705134	0.781	0.396	0.00284144647626363	8	DENND2D
2.49051908257261e-07	0.631766862838716	0.812	0.4	0.0042289014022083	8	TBCB
3.60180103201347e-07	0.817551625034986	0.938	0.7	0.00611585815235888	8	EVL
4.58583694894132e-07	0.869758162903926	0.844	0.57	0.00778675113930236	8	RNF213
4.80733708768312e-07	0.721538707832578	0.781	0.385	0.00816285837488593	8	RBBP4
6.62098394236713e-07	0.6967159013105	1	0.992	0.0112424307341394	8	ACTG1
7.01729493377066e-07	0.767036174849413	0.875	0.636	0.0119153667975426	8	SEPTIN7
8.73100741097408e-07	0.638617449095404	1	0.982	0.014825250583834	8	CORO1A
1.00132092027199e-06	0.594946589293778	0.781	0.31	0.0170024292262184	8	FGR
1.82752623854339e-06	0.661064263174914	1	0.971	0.0310313955304668	8	HLA-A
2.05734506236362e-06	0.675874426455414	0.906	0.654	0.0349337191589343	8	HSP90B1
2.07437307358345e-06	0.783699604938314	0.906	0.583	0.035222854789447	8	SUN2
