genes;avg_log2FC;p_val;adj.P.Val;pct.1;pct.2;tested_cluster;control_cluster;min.pct
VAMP8;1,2526289848284;1,06374348959239e-20;1,45392460157487e-16;0,976;0,619;4;All_Others;0,75
HLA-DPB1;1,30195105847434;2,28365418968273e-20;3,12129854645835e-16;0,867;0,356;4;All_Others;0,75
PPT1;1,54858555328542;2,92682102005609e-20;4,00037897021267e-16;0,831;0,356;4;All_Others;0,75
EHBP1L1;1,55594273770387;3,17072064720586e-20;4,33374098060097e-16;0,795;0,29;4;All_Others;0,75
PTPRE;1,70355551915122;3,73522271645911e-20;5,10530240885631e-16;0,759;0,291;4;All_Others;0,75
OAZ1;0,774502096979728;7,92208164118123e-20;1,08279011871665e-15;1;0,916;4;All_Others;0,75
APLP2;1,29441995946107;1,7493664117812e-19;2,39103401162255e-15;0,867;0,34;4;All_Others;0,75
UBXN11;1,55373040985294;1,87174905637934e-19;2,55830661025928e-15;0,783;0,309;4;All_Others;0,75
LCP1;1,02944423114029;2,15589046707563e-19;2,94667109039896e-15;1;0,749;4;All_Others;0,75
FOS;1,17272136317141;2,82546113470706e-19;3,8618402789176e-15;0,964;0,541;4;All_Others;0,75
MT-ND4;0,704107501726727;4,415385746389e-19;6,03494923816448e-15;1;0,996;4;All_Others;0,75
CSTB;1,30802221233501;4,44827696939295e-19;6,07990496176629e-15;0,928;0,515;4;All_Others;0,75
TSPO;1,05536817598643;4,58275407506805e-19;6,26370826980301e-15;1;0,682;4;All_Others;0,75
ADA2;1,63646591520614;1,74503320233055e-18;2,3851113809454e-14;0,759;0,304;4;All_Others;0,75
C1orf162;1,49109573037827;1,91319420596612e-18;2,61495384071449e-14;0,855;0,486;4;All_Others;0,75
FLNA;1,04825669857702;2,65206057383929e-18;3,62483639232354e-14;0,976;0,554;4;All_Others;0,75
VSIR;1,21076419565372;3,1996478752366e-18;4,37327871587339e-14;0,964;0,61;4;All_Others;0,75
CD4;1,42045134796999;3,59299476523624e-18;4,91090524512489e-14;0,795;0,34;4;All_Others;0,75
AHNAK;1,26228111069672;7,42346594743061e-18;1,01463932569482e-13;0,94;0,565;4;All_Others;0,75
MACROH2A1;1,19057489993538;7,72393345354746e-18;1,05570722443087e-13;0,892;0,444;4;All_Others;0,75
ATP6V0B;1,23912692152451;9,58431113869954e-18;1,30998364643745e-13;0,928;0,467;4;All_Others;0,75
S100A10;1,09229620292125;1,02918783210786e-17;1,40669392892502e-13;1;0,787;4;All_Others;0,75
GAPDH;0,840260733794381;1,84815440465618e-17;2,52605744028406e-13;1;0,902;4;All_Others;0,75
ELOB;0,853482702964372;1,88194518248613e-17;2,57224267542204e-13;0,988;0,808;4;All_Others;0,75
SAMHD1;1,12647530881178;2,43831694604126e-17;3,33269160184919e-13;0,928;0,63;4;All_Others;0,75
TCIRG1;1,24156180522729;5,21821554918255e-17;7,1322570126227e-13;0,892;0,407;4;All_Others;0,75
AP2S1;1,09598703520682;7,91718297929162e-17;1,08212056960958e-12;0,904;0,474;4;All_Others;0,75
SERF2;0,632206925606239;8,63454921359945e-17;1,18017018651477e-12;1;0,954;4;All_Others;0,75
POU2F2;1,37781303887787;1,08570131147557e-16;1,48393655252481e-12;0,831;0,388;4;All_Others;0,75
ZFAND5;1,20477229016101;2,59862275712021e-16;3,5517975844319e-12;0,807;0,346;4;All_Others;0,75
CAPG;1,19803745951725;4,09608774606854e-16;5,59853273132648e-12;0,771;0,301;4;All_Others;0,75
CNPY3;1,26773244760685;6,73400800876159e-16;9,20404214637535e-12;0,843;0,419;4;All_Others;0,75
LSP1;0,81513539119498;1,44077069183645e-15;1,96924538160207e-11;1;0,87;4;All_Others;0,75
ATP5F1E;0,610165774708719;1,73937480973074e-15;2,37737748993997e-11;1;0,959;4;All_Others;0,75
GRB2;1,05115645325861;2,2485649509376e-15;3,07333857494151e-11;0,892;0,538;4;All_Others;0,75
PLEKHO1;1,49956464990172;2,72579596681533e-15;3,72561792744319e-11;0,783;0,377;4;All_Others;0,75
ATP6V0D1;1,16236758518465;2,86531987056612e-15;3,91631919908977e-11;0,807;0,355;4;All_Others;0,75
C4orf48;1,07046206625908;4,04956454491566e-15;5,53494481999072e-11;0,771;0,309;4;All_Others;0,75
TALDO1;1,00531729326123;4,96734838508192e-15;6,78937177272996e-11;0,904;0,515;4;All_Others;0,75
ASAH1;1,39545139260108;6,10618115172274e-15;8,34592839817464e-11;0,759;0,358;4;All_Others;0,75
EMP3;0,947651077296049;7,80683277734942e-15;1,06703790400812e-10;0,988;0,839;4;All_Others;0,75
CLIC1;0,834226308467614;1,21759183695733e-14;1,66420452275328e-10;1;0,659;4;All_Others;0,75
RHOG;1,17547193133615;1,88167690115356e-14;2,57187598849668e-10;0,855;0,519;4;All_Others;0,75
GRINA;1,18514656224444;1,89921382804763e-14;2,5958454601755e-10;0,783;0,356;4;All_Others;0,75
MYL6;0,569431894908417;2,27318795933104e-14;3,10699330281366e-10;0,988;0,919;4;All_Others;0,75
ITGB2;0,886081352658309;2,35112703812061e-14;3,21352043570324e-10;0,976;0,774;4;All_Others;0,75
SDCBP;1,01294844407148;2,54365296331786e-14;3,47666487026284e-10;0,819;0,378;4;All_Others;0,75
FKBP1A;1,05351538523733;4,35072545671326e-14;5,94657155423569e-10;0,892;0,58;4;All_Others;0,75
FGF23;0,791241706329477;5,00352178629172e-14;6,83881357750352e-10;0,94;0,71;4;All_Others;0,75
IQGAP1;1,05762835625801;5,41675711145215e-14;7,4036236199328e-10;0,88;0,503;4;All_Others;0,75
LTA4H;1,08671241294022;8,09546732802038e-14;1,10648847439383e-09;0,88;0,477;4;All_Others;0,75
GLIPR1;1,08679661888289;1,06965086502371e-13;1,46199880231441e-09;0,855;0,404;4;All_Others;0,75
VASP;1,10364755619898;1,28677476217004e-13;1,75876374493401e-09;0,831;0,454;4;All_Others;0,75
ZYX;0,949169830092857;1,48130362690133e-13;2,02464579724874e-09;0,928;0,596;4;All_Others;0,75
PRELID1;1,40602370973512;1,54377537914869e-13;2,11003218822043e-09;0,819;0,476;4;All_Others;0,75
TIMP1;1,18502047996963;2,55144048215202e-13;3,48730885100539e-09;0,795;0,382;4;All_Others;0,75
LAMTOR4;0,865916160730712;4,03757935640473e-13;5,51856346433398e-09;0,952;0,654;4;All_Others;0,75
TLN1;0,729235752384212;5,98625156237266e-13;8,18200863545096e-09;0,904;0,561;4;All_Others;0,75
GNB2;0,908524185021572;7,48326061731812e-13;1,02281206117504e-08;0,952;0,634;4;All_Others;0,75
TPM4;0,644948373213463;7,48645496821373e-13;1,02324866505545e-08;0,771;0,356;4;All_Others;0,75
ARPC3;0,763990593715525;8,5505118674292e-13;1,16868396204022e-08;0,988;0,829;4;All_Others;0,75
ARPC1B;0,918546204492104;1,27007564909245e-12;1,73593939717956e-08;0,892;0,579;4;All_Others;0,75
FERMT3;0,734220057660044;1,96084613302061e-12;2,68008449461256e-08;0,88;0,481;4;All_Others;0,75
ARRB2;1,03045024019924;2,01881116148532e-12;2,75931109551813e-08;0,867;0,523;4;All_Others;0,75
CLTA;1,11690426941789;2,78776668572328e-12;3,81031950604658e-08;0,783;0,401;4;All_Others;0,75
KLF6;0,821946457820817;2,82366420724823e-12;3,85938423846688e-08;0,952;0,66;4;All_Others;0,75
VIM;0,753939337305163;3,13796627835675e-12;4,288972309258e-08;1;0,925;4;All_Others;0,75
TPI1;0,947519476548218;3,14663409055465e-12;4,30081947497009e-08;0,916;0,623;4;All_Others;0,75
SRGN;0,705717172412236;5,01012424637305e-12;6,84783781994268e-08;0,952;0,587;4;All_Others;0,75
CAPNS1;1,02929808127456;5,02682753993326e-12;6,87066788158078e-08;0,867;0,497;4;All_Others;0,75
ALDOA;0,925608503501267;8,53415031110475e-12;1,1664476645218e-07;0,904;0,653;4;All_Others;0,75
LRRFIP1;0,809522779421805;1,13516802171471e-11;1,55154765207966e-07;0,964;0,73;4;All_Others;0,75
H3-3A;0,64930557448648;1,19894062087033e-11;1,63871204060557e-07;0,988;0,877;4;All_Others;0,75
AL359976.1;0,696108062558328;1,34321034082594e-11;1,8358998938409e-07;0,916;0,569;4;All_Others;0,75
GNG5;0,955374678527173;1,45126365575451e-11;1,98358716468526e-07;0,892;0,584;4;All_Others;0,75
COX8A;0,830377089343062;1,50450785345807e-11;2,05636133410648e-07;0,916;0,621;4;All_Others;0,75
CAST;0,865499838478242;1,89854045019847e-11;2,59492508733127e-07;0,88;0,533;4;All_Others;0,75
LAMTOR1;0,926097467980669;2,26615570980383e-11;3,09738162415988e-07;0,819;0,428;4;All_Others;0,75
CFL1;0,506294331119034;2,69983688260932e-11;3,69013705115042e-07;1;0,953;4;All_Others;0,75
SEC11A;1,11176527083772;2,84851588708407e-11;3,89335151446651e-07;0,771;0,43;4;All_Others;0,75
ACTR2;0,887216857309132;2,91316519973575e-11;3,98171419499883e-07;0,855;0,593;4;All_Others;0,75
PKM;0,616829948435382;4,2429783943434e-11;5,79930286938856e-07;0,952;0,741;4;All_Others;0,75
MYO1G;0,897837440777652;4,57570149272353e-11;6,25406880025451e-07;0,807;0,405;4;All_Others;0,75
TPM3;0,683258590957371;6,9421370286718e-11;9,48851289078861e-07;0,976;0,848;4;All_Others;0,75
ARPC2;0,679053662684415;7,17687365199482e-11;9,80935090754651e-07;0,988;0,893;4;All_Others;0,75
WDR74;1,14608635450681;9,03743159060429e-11;1,23523614980379e-06;0,795;0,503;4;All_Others;0,75
ATP5MF;0,85777134191693;1,77214345178096e-10;2,42216566989422e-06;0,904;0,633;4;All_Others;0,75
MTDH;0,867612090998298;2,57803562542634e-10;3,52365909283272e-06;0,904;0,58;4;All_Others;0,75
DYNLL1;0,925204865718312;5,67584251053185e-10;7,75774154339493e-06;0,807;0,444;4;All_Others;0,75
COX5B;0,766045907573189;6,59167849885645e-10;9,00950617223699e-06;0,916;0,72;4;All_Others;0,75
IL17RA;0,786997311360347;7,40546141003847e-10;1,01217846552406e-05;0,831;0,444;4;All_Others;0,75
GPX4;0,761917300694223;1,13448037524517e-09;1,55060777688509e-05;0,928;0,733;4;All_Others;0,75
RHOA;0,612630623291288;1,15141143192857e-09;1,57374914515997e-05;0,988;0,877;4;All_Others;0,75
ZFP36;0,836958121128442;1,78893636970989e-09;2,44511823011948e-05;0,94;0,751;4;All_Others;0,75
CDC42;0,736187823418927;1,8206965443592e-09;2,48852803683016e-05;0,916;0,667;4;All_Others;0,75
GNB1;0,898113652003656;2,4700144292638e-09;3,37601572191777e-05;0,783;0,466;4;All_Others;0,75
WASF2;0,947139755975729;2,50485279118724e-09;3,42363279499472e-05;0,807;0,505;4;All_Others;0,75
ATP6V1F;0,783144435201986;2,90823390323194e-09;3,97497409893742e-05;0,843;0,505;4;All_Others;0,75
PTPN6;0,715729994685445;4,27274134721117e-09;5,83998287336823e-05;0,892;0,638;4;All_Others;0,75
COX7B;0,879113138005939;7,39093539855212e-09;0,00010101930502741;0,759;0,484;4;All_Others;0,75
UQCR11;0,55403008344045;1,04876754724953e-08;0,000143345548358066;0,988;0,833;4;All_Others;0,75
ADGRE5;1,01413016514512;1,30935594464141e-08;0,000178962770513589;0,783;0,477;4;All_Others;0,75
NDUFB1;0,655182994302074;1,32995470875339e-08;0,000181778209592414;0,904;0,599;4;All_Others;0,75
FOSB;0,678162607492426;2,01822872245091e-08;0,000275851501784591;0,795;0,447;4;All_Others;0,75
RBX1;0,85213764475962;2,71920590518484e-08;0,000371661063120663;0,783;0,449;4;All_Others;0,75
MTPN;0,699710835348623;4,25005094791765e-08;0,000580896963561384;0,783;0,435;4;All_Others;0,75
PSMA7;0,731286195694795;6,44591176685124e-08;0,000881027220293228;0,928;0,652;4;All_Others;0,75
ENO1;0,596964465171295;9,48333784014471e-08;0,00129618261599098;0,94;0,738;4;All_Others;0,75
ARPC5;0,649128610089804;1,23458558095997e-07;0,00168743157205609;0,928;0,72;4;All_Others;0,75
TMEM219;0,783671061525329;1,27685918389952e-07;0,00174521113255386;0,771;0,455;4;All_Others;0,75
MTRNR2L6;0,68495289496855;1,44197584576245e-07;0,00197089258598812;0,795;0,481;4;All_Others;0,75
PRR13;0,761211847858301;1,45374702315632e-07;0,00198698143125005;0,771;0,486;4;All_Others;0,75
COPE;0,841116598237554;2,22419530126244e-07;0,0030400301377655;0,783;0,509;4;All_Others;0,75
MSN;0,644659862565863;2,74779201337112e-07;0,00375568212387564;0,88;0,638;4;All_Others;0,75
ATP6V0C;0,897398025880995;2,79266197379117e-07;0,00381701038577777;0,783;0,528;4;All_Others;0,75
SRRM2;0,62190209596244;4,24134474093507e-07;0,00579706999191005;0,904;0,709;4;All_Others;0,75
COX5A;0,781065696058115;5,32188713113182e-07;0,00727395533083097;0,807;0,508;4;All_Others;0,75
ATP5MPL;0,638318163721551;5,89163183754956e-07;0,00805268239556274;0,88;0,646;4;All_Others;0,75
SEC61B;0,637774083999227;6,66045587049434e-07;0,00910351108379166;0,831;0,591;4;All_Others;0,75
PGLS;0,733956071016376;6,81170185481719e-07;0,00931023409516414;0,771;0,495;4;All_Others;0,75
ACAP2;0,75434997259272;7,28352664644116e-07;0,00995512422035577;0,759;0,478;4;All_Others;0,75
WSB1;0,686321485882111;7,41398641609216e-07;0,0101334366335148;0,783;0,531;4;All_Others;0,75
DOCK8;0,693298840683608;7,45612882819373e-07;0,0101910368823752;0,819;0,485;4;All_Others;0,75
RNASET2;0,634651676896211;9,79287922882866e-07;0,013384907329963;0,928;0,654;4;All_Others;0,75
POLR2L;0,649069235266488;1,02960127965281e-06;0,0140725902902946;0,88;0,606;4;All_Others;0,75
RPL7;0,594196731274948;1,10127074699835e-06;0,0150521685699735;0,892;0,657;4;All_Others;0,75
YBX1;0,562707337059404;1,4804905627361e-06;0,0202353450114771;0,964;0,875;4;All_Others;0,75
NOP10;0,664450891674838;1,67619794830925e-06;0,0229102735574908;0,771;0,458;4;All_Others;0,75
UQCRQ;0,60345145861201;1,75419998519024e-06;0,0239764053975802;0,855;0,584;4;All_Others;0,75
PAK2;0,748455373112452;1,84723098115642e-06;0,025247953050446;0,771;0,499;4;All_Others;0,75
HIGD2A;0,613808060962702;1,87754094118266e-06;0,0256622295840846;0,892;0,676;4;All_Others;0,75
EID1;0,617607999923733;2,58014406816785e-06;0,0352654091237182;0,795;0,538;4;All_Others;0,75
SERP1;0,517953636298223;2,81870029989834e-06;0,0385259956990105;0,928;0,755;4;All_Others;0,75
CD44;0,543795324006537;2,94997626854761e-06;0,0403202756385087;0,94;0,703;4;All_Others;0,75
CD8B;4,81106537299718;4,05040176447963e-111;5,53608913169076e-107;0,986;0,056;5;All_Others;0,75
CD8A;3,57424413050538;2,79788259149938e-81;3,82414592606136e-77;0,944;0,083;5;All_Others;0,75
NELL2;2,45205218544247;9,73570173019162e-39;1,33067571248259e-34;0,778;0,144;5;All_Others;0,75
CTSW;1,09922597693028;1,24184233179575e-27;1,69735009909843e-23;0,917;0,26;5;All_Others;0,75
LEF1;1,56430586619507;3,08042300755834e-25;4,21032216673074e-21;0,972;0,334;5;All_Others;0,75
RPS3A;0,830046793188282;3,15112617862676e-24;4,30695926094706e-20;1;0,971;5;All_Others;0,75
CD7;1,45932631608672;7,98719697210735e-24;1,09169008214763e-19;0,972;0,406;5;All_Others;0,75
OXNAD1;1,68199714503482;2,0205588535218e-22;2,76169984099359e-18;0,819;0,248;5;All_Others;0,75
RPS12;0,873480726893229;2,4285061878396e-22;3,31928225753916e-18;1;0,968;5;All_Others;0,75
CCR7;1,45386472382103;4,69725218305172e-22;6,42020428379509e-18;0,931;0,385;5;All_Others;0,75
RPS21;0,738940645845079;1,28228324301263e-20;1,75262473654966e-16;1;0,972;5;All_Others;0,75
RPL32;0,765651101834512;3,71605361107977e-20;5,07910207562382e-16;1;0,973;5;All_Others;0,75
RPS14;0,715054970114195;5,54563593881082e-20;7,57977520116663e-16;1;0,968;5;All_Others;0,75
RPS6;0,791069253911782;7,83015115781113e-20;1,07022506024963e-15;1;0,959;5;All_Others;0,75
RPS28;0,61519919048794;8,71196896926563e-20;1,19075191871923e-15;1;0,968;5;All_Others;0,75
CD27;1,47085961132329;1,17190753520177e-19;1,60176321911378e-15;0,917;0,347;5;All_Others;0,75
RPS8;0,696850461529689;1,38505196843722e-19;1,89308903045999e-15;1;0,968;5;All_Others;0,75
RPL14;0,787854173277876;1,4387640874018e-19;1,96650275466079e-15;1;0,952;5;All_Others;0,75
RPS3;0,810876900940947;2,47193455271182e-19;3,37864014664651e-15;1;0,965;5;All_Others;0,75
RPS13;0,639250445708655;3,50526205762679e-19;4,7909921803643e-15;1;0,963;5;All_Others;0,75
RPL34;0,631839891138156;1,18441773901826e-18;1,61886216569016e-14;1;0,972;5;All_Others;0,75
RPL12;0,651633512051271;1,40594764887181e-18;1,92164924647799e-14;1;0,969;5;All_Others;0,75
LDLRAP1;1,50611930919696;1,56664219354799e-18;2,1412865501414e-14;0,819;0,312;5;All_Others;0,75
RPS5;0,90057236102315;1,96158568404956e-18;2,68109531295894e-14;1;0,899;5;All_Others;0,75
RPL5;0,789468479852698;3,29099628693266e-18;4,49813372497956e-14;1;0,943;5;All_Others;0,75
NPM1;1,00137732884399;3,34812311054405e-18;4,57621466749161e-14;1;0,792;5;All_Others;0,75
RPL19;0,638109838026814;4,50428619954841e-18;6,15645837754276e-14;1;0,973;5;All_Others;0,75
RPS27A;0,720575231864665;7,84460685330744e-18;1,07220086471006e-13;1;0,968;5;All_Others;0,75
RPS4X;0,742699137267562;8,50378916838104e-18;1,16229790353432e-13;1;0,96;5;All_Others;0,75
CD3D;1,21939632303497;1,56833638910464e-17;2,14360217662822e-13;0,972;0,407;5;All_Others;0,75
EEF1B2;0,867932626279211;1,79348047094014e-17;2,45132910768098e-13;1;0,892;5;All_Others;0,75
RPL37;0,613099755088252;1,81935689032906e-17;2,48669699770176e-13;1;0,971;5;All_Others;0,75
CD3E;1,16295692379942;2,37098489114957e-17;3,24066214922323e-13;1;0,447;5;All_Others;0,75
RPL28;0,57897233500404;2,46732643331611e-17;3,37234176905645e-13;1;0,976;5;All_Others;0,75
RPL13;0,668024041339954;2,62090924715842e-17;3,58225875901612e-13;1;0,979;5;All_Others;0,75
RPS23;0,673390684076289;4,55209019645552e-17;6,2217968805154e-13;1;0,96;5;All_Others;0,75
RPL10;0,708822077495055;6,73906798565321e-17;9,21095812279081e-13;1;0,976;5;All_Others;0,75
RPL30;0,673336896956463;9,9118461480882e-17;1,3547511315207e-12;1;0,964;5;All_Others;0,75
RPSA;0,866132960285896;2,24755384031669e-16;3,07195658894485e-12;1;0,88;5;All_Others;0,75
RPS19;0,630877240276799;2,93962497882447e-16;4,01787942105729e-12;1;0,963;5;All_Others;0,75
RPS25;0,761741265226924;5,27221958116175e-16;7,20606972353188e-12;1;0,96;5;All_Others;0,75
EEF1A1;0,547170111977215;6,88086704044793e-16;9,40476907088423e-12;1;0,983;5;All_Others;0,75
TCF7;1,0936372329116;2,09810977970879e-15;2,86769644690598e-11;0,986;0,442;5;All_Others;0,75
RPS15A;0,685803909899776;2,12685570983456e-15;2,90698638420188e-11;1;0,977;5;All_Others;0,75
SARAF;0,934748841650884;2,36571817944226e-15;3,23346360766168e-11;0,986;0,804;5;All_Others;0,75
PIK3IP1;1,38479831790858;3,41205852669535e-15;4,66360159428721e-11;0,806;0,347;5;All_Others;0,75
RPL11;0,560212866357499;3,99326089525395e-15;5,4579889916331e-11;1;0,98;5;All_Others;0,75
LCK;1,10524399845991;7,55512232502557e-15;1,0326341193845e-10;0,958;0,419;5;All_Others;0,75
RPL3;0,776038958198962;9,5885968542187e-15;1,31056941803461e-10;1;0,935;5;All_Others;0,75
RPL22;0,650213418152341;1,27893016622429e-14;1,74804175119536e-10;1;0,935;5;All_Others;0,75
RPL35A;0,567898482669587;1,73429656832897e-14;2,37043654959203e-10;1;0,969;5;All_Others;0,75
RPL10A;0,722208474190979;1,77582009243516e-14;2,42719090234038e-10;1;0,912;5;All_Others;0,75
LEPROTL1;1,1544665728239;2,32501378720502e-14;3,17782884435182e-10;0,875;0,503;5;All_Others;0,75
RPS4Y1;0,844078911679506;2,6488073163723e-14;3,62038984001766e-10;1;0,861;5;All_Others;0,75
CD3G;1,06789895046178;2,7441160623801e-14;3,75065783406112e-10;0,903;0,363;5;All_Others;0,75
MT-ND4L;0,626015789661719;3,48166867861226e-14;4,75874474992724e-10;1;0,931;5;All_Others;0,75
RPS15;0,531945812635347;4,8968818928141e-14;6,69305817109831e-10;1;0,98;5;All_Others;0,75
NACA;0,573904854978256;5,44459858350278e-14;7,44167734393159e-10;1;0,957;5;All_Others;0,75
RPS2P5;0,783686866614763;5,55316765696646e-14;7,59006955354176e-10;1;0,842;5;All_Others;0,75
RPS18;0,689707316673066;7,22407832678175e-14;9,87387025704529e-10;1;0,967;5;All_Others;0,75
NDFIP1;1,16080012629656;1,26686233091381e-13;1,73154743389299e-09;0,903;0,539;5;All_Others;0,75
RPS16;0,629106715536086;1,40381087904995e-13;1,91872870948548e-09;1;0,943;5;All_Others;0,75
RGS10;0,897946906134505;2,09466052859491e-13;2,86298201048353e-09;0,917;0,535;5;All_Others;0,75
BTF3;0,660578007233669;2,33259170815236e-13;3,18818634670264e-09;1;0,895;5;All_Others;0,75
RPS29;0,701159589011048;3,41699628662781e-13;4,6703505245629e-09;1;0,933;5;All_Others;0,75
RPL18;0,553737933788372;3,71910166816233e-13;5,08326816004428e-09;1;0,975;5;All_Others;0,75
IFITM1;0,823656797559401;4,81854005309376e-13;6,58598054456856e-09;1;0,515;5;All_Others;0,75
HSPA8;0,82348897757304;6,07565525047029e-13;8,3042055963428e-09;1;0,768;5;All_Others;0,75
RPL36;0,575688613740249;7,42529539318421e-13;1,01488937434042e-08;1;0,96;5;All_Others;0,75
PRMT2;0,898553900891774;7,74433402580776e-13;1,0584955746474e-08;0,944;0,514;5;All_Others;0,75
IL32;0,81514388193987;9,57712748311488e-13;1,30900178439214e-08;1;0,463;5;All_Others;0,75
RPL29;0,531051087186532;1,51853253496347e-12;2,07553026878807e-08;1;0,959;5;All_Others;0,75
RPL8;0,53265407650415;1,57203634944073e-12;2,14865928241559e-08;1;0,971;5;All_Others;0,75
STK17A;1,07628808369866;4,37165205657836e-12;5,9751740309313e-08;0,847;0,423;5;All_Others;0,75
IL7R;0,717876147226733;6,03552925383006e-12;8,24936138413493e-08;0,917;0,422;5;All_Others;0,75
SATB1;1,0557148199359;8,83843894148029e-12;1,20803783452153e-07;0,764;0,34;5;All_Others;0,75
RPL18A;0,554626082269042;1,25899087794998e-11;1,72078873198204e-07;1;0,965;5;All_Others;0,75
RPLP0;0,570605402563234;1,85635522851704e-11;2,53726632633709e-07;1;0,959;5;All_Others;0,75
C12orf57;0,833682384033366;1,9053391636871e-11;2,60421756892753e-07;1;0,653;5;All_Others;0,75
NOSIP;1,11086591317629;2,33632428909316e-11;3,19328803833253e-07;0,958;0,553;5;All_Others;0,75
LBH;1,04844709359963;2,53594105623605e-11;3,46612423566344e-07;0,833;0,421;5;All_Others;0,75
RPL4;0,579731291083202;2,82322187814579e-11;3,85877966304967e-07;1;0,935;5;All_Others;0,75
GYPC;0,942078505986777;1,64863168438464e-10;2,25334978621692e-06;0,875;0,49;5;All_Others;0,75
LAT;0,959105937958764;3,29475895324771e-10;4,50327653729897e-06;0,819;0,426;5;All_Others;0,75
ATM;0,88291984895785;4,05394620282674e-10;5,54093367002358e-06;0,861;0,483;5;All_Others;0,75
MCUB;1,03825493911055;4,53409352365204e-10;6,19719902812761e-06;0,847;0,459;5;All_Others;0,75
ZAP70;0,786952798195499;2,38013874074993e-09;3,25317363085701e-05;0,792;0,356;5;All_Others;0,75
GIMAP7;0,703268630205971;2,40401609655343e-09;3,28580920076923e-05;1;0,676;5;All_Others;0,75
EVL;0,726330918279685;2,75875610592108e-09;3,77066784557293e-05;0,972;0,626;5;All_Others;0,75
FLT3LG;0,94209918009674;2,80495639513986e-09;3,83381440087716e-05;0,778;0,374;5;All_Others;0,75
UQCRB;0,590669645360661;7,20763179622966e-09;9,8513911390867e-05;1;0,845;5;All_Others;0,75
SNRPD2;0,690655073761354;8,77466440751204e-09;0,000119932113121875;0,958;0,78;5;All_Others;0,75
TRBC2;1,04199823145889;1,79534884621022e-08;0,000245388280300013;0,75;0,387;5;All_Others;0,75
ST13;0,779785296742289;3,83152958299564e-08;0,000523693463403844;0,875;0,562;5;All_Others;0,75
RPS27;0,605399739312531;4,30167770223473e-08;0,000587953308341443;1;0,964;5;All_Others;0,75
RPL21;0,663667523191156;7,35293805237289e-08;0,00100499957299833;0,903;0,745;5;All_Others;0,75
UXT;0,71888838643267;8,65742925610559e-08;0,00118329743072451;0,889;0,632;5;All_Others;0,75
CNN2;0,791178811279009;1,09514176016658e-07;0,00149683975779568;0,917;0,657;5;All_Others;0,75
RPL23A;0,507938398207298;1,82696162124459e-07;0,0024970911439171;1;0,881;5;All_Others;0,75
CYTIP;0,717962119171436;1,9026770311074e-07;0,0026005789661176;0,806;0,441;5;All_Others;0,75
ETS1;0,548738795262316;2,00114854898806e-07;0,00273516983675688;0,903;0,537;5;All_Others;0,75
ISG20;0,772900934587503;2,10959476131996e-07;0,00288339411977212;0,75;0,375;5;All_Others;0,75
NAP1L4;0,773317136923685;3,27018165818862e-07;0,0044696842904122;0,778;0,442;5;All_Others;0,75
SEPTIN1;0,707530376983019;3,90526392704966e-07;0,00533771473549148;0,833;0,473;5;All_Others;0,75
EIF3E;0,63410218420815;7,18601991141257e-07;0,0098218520149187;0,944;0,7;5;All_Others;0,75
SUN2;0,731300036010773;9,54169922101322e-07;0,0130415944952809;0,875;0,575;5;All_Others;0,75
TECR;0,745234978199291;1,66529554217366e-06;0,0227612594704295;0,778;0,429;5;All_Others;0,75
NOP53;0,543421202234499;3,07926255445435e-06;0,0420873605942821;0,958;0,753;5;All_Others;0,75
IL32;1,66972795545727;1,16123123194206e-25;1,58717084781841e-21;0,985;0,47;6;All_Others;0,75
AQP3;2,04242345255883;9,09982429455501e-23;1,24376398457978e-18;0,769;0,234;6;All_Others;0,75
ITGB1;2,15605546927878;5,12959437473502e-22;7,01112959138783e-18;0,785;0,284;6;All_Others;0,75
B2M;0,76805777727731;2,25397881218631e-19;3,08073824049624e-15;1;0,993;6;All_Others;0,75
IL7R;1,443219283519;2,31084870321974e-17;3,15846800756073e-13;0,923;0,426;6;All_Others;0,75
LTB;1,6272711610496;3,80511259061855e-17;5,20082788885743e-13;0,969;0,614;6;All_Others;0,75
FLT3LG;1,46914245014414;1,89473924909795e-16;2,58972960566708e-12;0,846;0,372;6;All_Others;0,75
CD2;1,54382866149364;6,67691444282487e-16;9,12600666045303e-12;0,8;0,34;6;All_Others;0,75
PBXIP1;1,72550885151772;1,70818299107232e-15;2,33474451219764e-11;0,769;0,324;6;All_Others;0,75
CDC25B;1,31468007198764;1,99176014833094e-13;2,72233777073873e-09;0,754;0,284;6;All_Others;0,75
IFITM1;1,05007582516063;3,50841918958596e-13;4,79530734832608e-09;0,969;0,522;6;All_Others;0,75
CD3D;1,10964047824558;5,46234093996882e-13;7,46592759674939e-09;0,923;0,417;6;All_Others;0,75
CD3G;1,06405563585645;1,2951758785292e-12;1,7702463907737e-08;0,862;0,372;6;All_Others;0,75
RPS29;0,685737724556893;2,38996460211831e-12;3,2666036181753e-08;1;0,934;6;All_Others;0,75
CD3E;0,986455049137935;4,79783240977202e-12;6,5576773376764e-08;0,985;0,454;6;All_Others;0,75
ARHGAP15;1,26713173826082;1,5424779747349e-11;2,10825889586767e-07;0,8;0,426;6;All_Others;0,75
RPL36;0,557882029497597;1,90647728375723e-11;2,60577315143938e-07;1;0,96;6;All_Others;0,75
GSTK1;0,98957394817245;5,36068587527503e-11;7,32698545432591e-07;0,908;0,706;6;All_Others;0,75
