genes	avg_log2FC	p_val	adj.P.Val	pct.1	pct.2	tested_cluster	control_cluster	min.pct
CTSC	1,81429869089914	6,48611686854299e-42	1,9458350605629e-38	0,921	0,356	9	All	0,75
CUX1	1,6652173241816	8,79252891528215e-42	2,63775867458465e-38	0,809	0,241	9	All	0,75
TYROBP	1,54055018131872	1,08228351533997e-40	3,2468505460199e-37	1	0,371	9	All	0,75
IGSF6	1,05865662020685	1,24781400446339e-40	3,74344201339018e-37	0,865	0,223	9	All	0,75
CPVL	0,920668044798914	2,56838356705264e-40	7,70515070115792e-37	0,764	0,183	9	All	0,75
RXRA	0,846922085238929	4,90441631767493e-40	1,47132489530248e-36	0,787	0,176	9	All	0,75
OAZ1	1,11486617888664	6,74679726952975e-40	2,02403918085893e-36	0,989	0,543	9	All	0,75
SH3BP2	0,974524547441679	1,06981392492102e-39	3,20944177476305e-36	0,888	0,272	9	All	0,75
ASAH1	1,27300784780234	2,27923274489194e-39	6,83769823467583e-36	0,933	0,377	9	All	0,75
DUSP6	0,889643790020743	3,96821696925316e-39	1,19046509077595e-35	0,854	0,222	9	All	0,75
TCIRG1	6,15932023680566	1,44033124034538e-37	4,32099372103615e-34	0,944	0,367	9	All	0,75
LILRB3	0,745833458159477	2,37779705924578e-37	7,13339117773734e-34	0,753	0,168	9	All	0,75
CASP1	1,15844868234742	2,48281636071996e-37	7,44844908215987e-34	0,91	0,332	9	All	0,75
MYL6	1,08906309915797	3,61925702669273e-37	1,08577710800782e-33	0,955	0,476	9	All	0,75
BRI3	1,25814925430159	4,0773437680164e-37	1,22320313040492e-33	0,989	0,497	9	All	0,75
HLA-DRA	1,22629516160476	8,07845155554446e-37	2,42353546666334e-33	1	0,34	9	All	0,75
KLF4	0,884664779871833	8,6411340233612e-37	2,59234020700836e-33	0,843	0,23	9	All	0,75
CD300A	0,834181703863601	9,8080305505098e-37	2,94240916515294e-33	0,753	0,165	9	All	0,75
PLAC8	1,19450002127725	1,18112717000645e-36	3,54338151001936e-33	0,899	0,386	9	All	0,75
ACTB	0,988605147642408	2,0118398578508e-36	6,0355195735524e-33	0,966	0,532	9	All	0,75
TYMP	1,27426373587613	2,89860867743566e-36	8,69582603230699e-33	0,989	0,386	9	All	0,75
CYBB	1,16942878058114	2,9250586188133e-36	8,77517585643989e-33	0,978	0,343	9	All	0,75
PTPN6	3,46247506747387	4,76518477785537e-36	1,42955543335661e-32	0,91	0,386	9	All	0,75
NCF2	0,913660314195416	5,17073127675386e-36	1,55121938302616e-32	0,91	0,262	9	All	0,75
HLA-DPB1	1,21887435309038	8,60919020404655e-36	2,58275706121396e-32	0,978	0,368	9	All	0,75
BID	7,75022686281954	1,26751158734169e-35	3,80253476202508e-32	0,921	0,232	9	All	0,75
PFN1	0,89042681256154	3,07597783539808e-35	9,22793350619424e-32	0,978	0,494	9	All	0,75
PRAM1	0,747478827425533	1,77508591021564e-34	5,32525773064691e-31	0,787	0,213	9	All	0,75
PRKCD	0,729863009087812	2,10309010939209e-34	6,30927032817628e-31	0,843	0,232	9	All	0,75
NFKBIZ	1,1859253003108	2,61721272357268e-34	7,85163817071803e-31	0,82	0,278	9	All	0,75
CTSZ	1,12039861128682	4,19803979651908e-34	1,25941193895573e-30	0,944	0,379	9	All	0,75
ARAP1	0,612121607097854	9,31549679254489e-33	2,79464903776347e-29	0,82	0,222	9	All	0,75
POU2F2	1,15693618890425	1,47748139128132e-32	4,43244417384396e-29	0,876	0,367	9	All	0,75
EHBP1L1	0,961003006893214	2,57816798580551e-32	7,73450395741654e-29	0,843	0,297	9	All	0,75
ANXA2	1,10964769709139	4,47023242881497e-32	1,34106972864449e-28	0,955	0,422	9	All	0,75
LGALS3	0,950018147629949	1,03062453374071e-30	3,09187360122214e-27	0,921	0,312	9	All	0,75
ADGRE5	1,11771857080425	1,62519876150592e-30	4,87559628451777e-27	0,91	0,445	9	All	0,75
MPEG1	0,757702877705214	2,249672866752e-30	6,749018600256e-27	0,854	0,267	9	All	0,75
LTA4H	1,22736687289235	2,29245665441731e-30	6,87736996325194e-27	0,955	0,506	9	All	0,75
FGD2	1,33160209254828	4,14782204607082e-30	1,24434661382125e-26	0,876	0,155	9	All	0,75
ZEB2	1,13776760459023	5,42533290791955e-30	1,62759987237586e-26	0,888	0,325	9	All	0,75
IFNGR2	0,911283758965579	2,00011182445501e-29	6,00033547336502e-26	0,843	0,317	9	All	0,75
SLC11A1	0,788553255277535	3,13177827569503e-29	9,3953348270851e-26	0,809	0,226	9	All	0,75
RAB31	0,662080094026454	7,2070876591789e-29	2,16212629775367e-25	0,753	0,22	9	All	0,75
LGALS1	1,16424615229016	9,84716203829148e-29	2,95414861148744e-25	0,989	0,391	9	All	0,75
ITGA4	1,02686890723447	1,4138504652446e-28	4,24155139573379e-25	0,91	0,456	9	All	0,75
RNF130	0,853983430067204	2,34169477320958e-28	7,02508431962874e-25	0,921	0,36	9	All	0,75
HLA-DRB1	0,89997750730207	2,37898459373669e-28	7,13695378121006e-25	0,921	0,329	9	All	0,75
CD74	0,778215135367864	6,21841037198242e-28	1,86552311159473e-24	1	0,422	9	All	0,75
CYBA	0,957493442638069	9,40991333309683e-28	2,82297399992905e-24	0,989	0,497	9	All	0,75
LCP1	0,954987808551408	1,21282638967626e-27	3,63847916902879e-24	0,966	0,585	9	All	0,75
PYCARD	1,0307747454617	1,6028792571949e-27	4,80863777158471e-24	0,921	0,432	9	All	0,75
EFHD2	0,84089380751979	1,67764697097377e-27	5,0329409129213e-24	0,989	0,449	9	All	0,75
ITGAL	0,90050611319871	5,74002465959273e-27	1,72200739787782e-23	0,787	0,296	9	All	0,75
MT-CO1	0,742000632797904	1,833092853992e-26	5,499278561976e-23	0,91	0,515	9	All	0,75
SNX10	0,745699740135837	9,54749884196101e-25	2,8642496525883e-21	0,753	0,245	9	All	0,75
TIMP2	0,661076947420603	2,07843257884242e-24	6,23529773652725e-21	0,753	0,244	9	All	0,75
NEAT1	1,04580383567912	3,68779151126353e-24	1,10633745337906e-20	0,978	0,445	9	All	0,75
CTSH	0,715679309757611	5,00609367941783e-24	1,50182810382535e-20	0,854	0,307	9	All	0,75
PAK1	0,670277651582423	5,27621878940081e-24	1,58286563682024e-20	0,764	0,236	9	All	0,75
PLEK	0,756540100458921	8,93392613032679e-24	2,68017783909804e-20	0,831	0,32	9	All	0,75
GABARAP	0,764631527105672	5,07964197611251e-23	1,52389259283375e-19	0,978	0,457	9	All	0,75
C1orf162	0,811062993350961	9,10442135250899e-23	2,7313264057527e-19	0,921	0,523	9	All	0,75
TUBA1B	1,22778183400004	3,81934015253326e-22	1,14580204575998e-18	0,888	0,536	9	All	0,75
S100A4	1,06817675823732	6,0506302840727e-22	1,81518908522181e-18	0,989	0,497	9	All	0,75
IFITM2	0,84108814734834	1,05653872286103e-21	3,16961616858309e-18	0,899	0,522	9	All	0,75
PTPN18	0,70490611230612	3,33721153053045e-21	1,00116345915914e-17	0,798	0,313	9	All	0,75
CD68	3,54913701494585	5,31113047024031e-21	1,59333914107209e-17	0,787	0,126	9	All	0,75
SH3BGRL3	0,731918939137128	5,67143299073754e-21	1,70142989722126e-17	0,978	0,486	9	All	0,75
MYO1F	0,643718723191008	1,07355201261604e-20	3,22065603784812e-17	0,888	0,36	9	All	0,75
FCN1	0,963716230598572	2,44504849857535e-20	7,33514549572605e-17	0,876	0,311	9	All	0,75
AP2S1	0,73040152278359	5,33844151192948e-20	1,60153245357885e-16	0,91	0,487	9	All	0,75
ITGB2	0,748516177893654	6,7500713620154e-20	2,02502140860462e-16	0,978	0,494	9	All	0,75
FCGRT	0,720324291204073	5,80319872304972e-19	1,74095961691492e-15	0,831	0,378	9	All	0,75
VMP1	0,611755990826394	6,44724594114938e-19	1,93417378234481e-15	0,775	0,313	9	All	0,75
TLN1	0,817654728597448	1,43938504999611e-18	4,31815514998833e-15	0,921	0,553	9	All	0,75
RAP1B	0,65763910771438	2,29947607166863e-18	6,8984282150059e-15	0,831	0,404	9	All	0,75
CLIC1	0,706747369725937	2,93921792146077e-18	8,81765376438232e-15	0,933	0,508	9	All	0,75
S100A6	0,863338346396987	9,73798959592521e-18	2,92139687877756e-14	0,966	0,404	9	All	0,75
TKT	0,705479912661867	1,1864800016218e-17	3,55944000486541e-14	0,831	0,389	9	All	0,75
ADA2	0,721841367947321	1,53581839610268e-17	4,60745518830805e-14	0,764	0,32	9	All	0,75
CD86	4,10454017897889	1,73907078313542e-17	5,21721234940625e-14	0,775	0,136	9	All	0,75
CTSB	0,644423018742633	2,59627608210569e-17	7,78882824631707e-14	0,854	0,397	9	All	0,75
IQGAP1	0,618723516659923	5,24036143440314e-17	1,57210843032094e-13	0,944	0,53	9	All	0,75
CD52	0,65824826921529	9,84392847653408e-17	2,95317854296022e-13	0,888	0,546	9	All	0,75
SAMHD1	0,738748832907695	1,12852702024733e-16	3,38558106074199e-13	0,888	0,524	9	All	0,75
GLIPR1	0,605625115413278	1,51185410895541e-16	4,53556232686624e-13	0,865	0,437	9	All	0,75
DUSP1	0,671783652098933	2,30360223633352e-16	6,91080670900056e-13	0,888	0,424	9	All	0,75
PPT1	0,695447215930283	2,76316737327617e-16	8,2895021198285e-13	0,831	0,425	9	All	0,75
GRN	0,537803919006106	5,39219795758093e-16	1,61765938727428e-12	0,854	0,349	9	All	0,75
AP1S2	0,563934488607227	5,42162571887162e-16	1,62648771566149e-12	0,843	0,397	9	All	0,75
SNX2	0,561881728459746	9,4059178055878e-16	2,82177534167634e-12	0,787	0,37	9	All	0,75
TUBA1A	0,692897454629929	2,76327424110911e-15	8,28982272332732e-12	0,764	0,392	9	All	0,75
FLNA	0,726204677169819	1,47621068693382e-14	4,42863206080146e-11	0,775	0,415	9	All	0,75
ATP6V0B	0,804580541698758	3,74339663056385e-14	1,12301898916915e-10	0,865	0,48	9	All	0,75
RILPL2	3,16885095849295	1,33164965607063e-13	3,9949489682119e-10	0,809	0,306	9	All	0,75
MACROH2A1	0,527277823512698	3,61421621182224e-13	1,08426486354667e-09	0,854	0,476	9	All	0,75
RAC1	0,507750496986122	6,21563551404475e-13	1,86469065421343e-09	0,775	0,391	9	All	0,75
THEMIS2	1,55831206465741	2,80924057352285e-12	8,42772172056855e-09	0,798	0,266	9	All	0,75
SRGN	0,538352604504213	1,09516061840835e-11	3,28548185522505e-08	0,787	0,453	9	All	0,75
MALAT1	1,66614795906848	3,45499177718104e-39	1,03649753315431e-35	0,918	0,549	10	All	0,75
MT-ND4L	0,975785007918266	5,46551849128677e-26	1,63965554738603e-22	0,906	0,557	10	All	0,75
FGF23	1,10686477280989	3,61532900979172e-22	1,08459870293752e-18	0,824	0,416	10	All	0,75
ATM	1,28412102968975	1,92933769806754e-20	5,78801309420262e-17	0,753	0,385	10	All	0,75
TSPAN7	2,53170472547887	2,81562799857159e-19	8,44688399571477e-16	0,753	0,344	10	All	0,75
MT-CO1	0,601034349010134	9,87346005265323e-17	2,96203801579597e-13	0,824	0,516	10	All	0,75
AL512646.1	0,756153260455843	3,93405248341491e-16	1,18021574502447e-12	0,824	0,34	10	All	0,75
LINC00861	0,876476969176686	2,36747458410449e-15	7,10242375231347e-12	0,788	0,436	10	All	0,75
AC010970.1	1,50453258561208	7,04205773420042e-15	2,11261732026013e-11	0,765	0,433	10	All	0,75
IL7R	0,903214261496204	1,14946150812616e-12	3,44838452437847e-09	0,824	0,451	10	All	0,75
LEF1	0,510895834637544	3,41278858291844e-08	0,000102383657487553	0,753	0,441	10	All	0,75
BX571818.1	1,98299514899554	1,35778514815394e-194	4,07335544446181e-191	0,875	0,028	11	All	0,75
CLEC4C	2,04223271754214	1,143729882148e-156	3,43118964644401e-153	0,844	0,006	11	All	0,75
LILRA4	3,136969831219	3,09025875800164e-133	9,27077627400493e-130	0,844	0,01	11	All	0,75
MZB1	2,36142666965744	1,03444937058187e-131	3,1033481117456e-128	0,875	0,028	11	All	0,75
IGKC	1,64190044947621	1,0150586461514e-129	3,04517593845421e-126	0,781	0,048	11	All	0,75
DERL3	1,65791520409585	2,76098089921767e-121	8,28294269765301e-118	0,812	0,016	11	All	0,75
PLD4	3,38356277370397	3,90291087363598e-119	1,17087326209079e-115	0,844	0,06	11	All	0,75
JCHAIN	2,6204759212554	3,2481128365004e-116	9,74433850950121e-113	0,812	0,035	11	All	0,75
TSPAN13	1,53540652329615	1,64808172884754e-111	4,94424518654261e-108	0,781	0,048	11	All	0,75
GZMB	3,50538916589278	5,81414242575203e-111	1,74424272772561e-107	0,828	0,05	11	All	0,75
SERPINF1	2,5725925645489	7,0960731790858e-108	2,12882195372574e-104	0,844	0,03	11	All	0,75
TPM2	2,10759254664641	1,72804942346003e-107	5,1841482703801e-104	0,812	0,024	11	All	0,75
BLNK	1,57636088108892	1,46374544510517e-103	4,39123633531552e-100	0,797	0,054	11	All	0,75
IL3RA	2,07651626932069	1,60930819533477e-94	4,8279245860043e-91	0,812	0,026	11	All	0,75
CLIC3	2,14853948224746	2,34368567426121e-83	7,03105702278363e-80	0,781	0,071	11	All	0,75
ITM2C	3,32510988499642	4,41991777509093e-82	1,32597533252728e-78	0,969	0,115	11	All	0,75
DNASE1L3	1,61660227616273	2,36557041591548e-81	7,09671124774645e-78	0,766	0,018	11	All	0,75
TCF4	2,8323528931633	8,30423480975253e-79	2,49127044292576e-75	0,906	0,088	11	All	0,75
CCDC50	2,62653713305415	3,67041204877977e-73	1,10112361463393e-69	0,844	0,083	11	All	0,75
UGCG	2,78077025481261	4,80179252515693e-63	1,44053775754708e-59	0,844	0,114	11	All	0,75
BCL11A	2,17592247061395	7,86685785287753e-61	2,36005735586326e-57	0,922	0,149	11	All	0,75
C12orf75	2,44551944307295	5,09035245256255e-58	1,52710573576877e-54	0,844	0,139	11	All	0,75
CXCR3	1,29217210901792	2,98649248691883e-56	8,95947746075648e-53	0,766	0,082	11	All	0,75
IRF8	3,32143858207081	3,73898331308986e-51	1,12169499392696e-47	0,828	0,174	11	All	0,75
RUNX2	1,62718718037537	1,15292522152646e-50	3,45877566457939e-47	0,781	0,105	11	All	0,75
CXXC5	1,00821450385713	1,47464163414892e-50	4,42392490244676e-47	0,875	0,14	11	All	0,75
PPP1R14B	2,85654526003888	1,53594802879317e-49	4,6078440863795e-46	0,953	0,269	11	All	0,75
GAPT	1,33138244056493	1,2613401341569e-48	3,78402040247071e-45	0,859	0,161	11	All	0,75
APP	2,65360787696496	8,1610991885434e-47	2,44832975656302e-43	0,906	0,229	11	All	0,75
GSN	1,26333214318533	6,17088520679158e-46	1,85126556203748e-42	0,875	0,155	11	All	0,75
IRF7	3,3340782081957	4,8989545270752e-45	1,46968635812256e-41	0,828	0,196	11	All	0,75
STMN1	1,81623179055617	8,65236109562068e-45	2,5957083286862e-41	0,891	0,223	11	All	0,75
HLA-DMA	1,40796578018524	1,57011146834846e-37	4,71033440504539e-34	0,953	0,268	11	All	0,75
RNASE6	1,54582007872495	1,63523443586017e-37	4,9057033075805e-34	0,781	0,187	11	All	0,75
AFF3	0,773350715536296	2,89165834564412e-36	8,67497503693237e-33	0,766	0,127	11	All	0,75
NAPSB	2,23944336900026	5,72392001870006e-36	1,71717600561002e-32	0,812	0,252	11	All	0,75
CYB561A3	1,65544521675931	1,26832614146594e-34	3,80497842439784e-31	0,766	0,181	11	All	0,75
TAGLN2	1,67766792265402	2,39778632148143e-33	7,19335896444429e-30	1	0,493	11	All	0,75
PLEK	1,62408337430308	5,78568245350774e-33	1,73570473605232e-29	0,891	0,32	11	All	0,75
CCDC88A	1,26539741467308	5,20056698495323e-32	1,56017009548597e-28	0,875	0,24	11	All	0,75
MPEG1	1,54258912645982	7,31670430288979e-32	2,19501129086694e-28	0,797	0,269	11	All	0,75
PLAC8	1,56694953344272	1,34475077148986e-30	4,03425231446957e-27	0,875	0,388	11	All	0,75
HERPUD1	2,16961871205878	4,04382620656981e-29	1,21314786197094e-25	0,812	0,323	11	All	0,75
HLA-DRA	1,54018901259973	4,86508353353919e-29	1,45952506006176e-25	0,969	0,341	11	All	0,75
NPC2	1,71318411528484	8,46622141116319e-29	2,53986642334896e-25	0,891	0,443	11	All	0,75
MEF2C	1,09708958094039	1,39604552102539e-28	4,18813656307617e-25	0,844	0,263	11	All	0,75
CTSC	1,19246326415655	2,41979558849517e-28	7,25938676548551e-25	0,938	0,358	11	All	0,75
HLA-DPA1	1,50326744207222	6,90495593728335e-28	2,071486781185e-24	0,938	0,406	11	All	0,75
ALOX5AP	2,05095948063726	8,66293661094343e-28	2,59888098328303e-24	0,781	0,357	11	All	0,75
RNF130	1,10068655475061	2,57350692454857e-27	7,7205207736457e-24	0,953	0,361	11	All	0,75
HSP90B1	2,08095846794404	4,39148652661936e-27	1,31744595798581e-23	0,906	0,405	11	All	0,75
SYK	1,03899843154865	1,69748854007916e-26	5,09246562023747e-23	0,828	0,272	11	All	0,75
CD74	2,04158609208548	3,38641862080602e-26	1,01592558624181e-22	0,969	0,424	11	All	0,75
HLA-DRB5	1,21146091946326	5,93754785970183e-26	1,78126435791055e-22	0,922	0,328	11	All	0,75
HLA-DPB1	0,988397169540683	3,59518897692123e-25	1,07855669307637e-21	0,953	0,37	11	All	0,75
PTPRE	1,31337083881823	4,12015949404871e-25	1,23604784821461e-21	0,797	0,31	11	All	0,75
CUX1	0,963768230284139	1,01416351784461e-22	3,04249055353382e-19	0,797	0,243	11	All	0,75
NUCB2	0,912026055974938	6,08511335822611e-22	1,82553400746783e-18	0,875	0,333	11	All	0,75
TUBA1B	1,62129232564031	6,10897674064947e-22	1,83269302219484e-18	0,875	0,537	11	All	0,75
LYN	0,909075125471973	7,96771282069337e-22	2,39031384620801e-18	0,844	0,304	11	All	0,75
GRN	1,22266007385262	8,36305452402502e-20	2,50891635720751e-16	0,828	0,351	11	All	0,75
GPX1	1,14523075722943	1,24613195700945e-19	3,73839587102835e-16	0,984	0,431	11	All	0,75
FCER1G	1,40527030188001	1,44542771701949e-19	4,33628315105848e-16	0,812	0,358	11	All	0,75
PLP2	1,18679240042627	1,04113058487511e-18	3,12339175462534e-15	0,844	0,518	11	All	0,75
HLA-DRB1	0,766984060871156	1,47451477085021e-17	4,42354431255062e-14	0,875	0,331	11	All	0,75
TUBB	1,17743609376748	2,20064789116348e-17	6,60194367349044e-14	0,953	0,561	11	All	0,75
CTSZ	0,906355207493857	8,58165718170964e-17	2,57449715451289e-13	0,844	0,381	11	All	0,75
CYBA	1,05757480179608	2,2190860196773e-16	6,6572580590319e-13	0,828	0,499	11	All	0,75
HSPA5	0,726885577739972	1,93090443614609e-15	5,79271330843827e-12	0,891	0,469	11	All	0,75
CAPG	0,715129275062078	5,30887156593196e-15	1,59266146977959e-11	0,797	0,317	11	All	0,75
ZEB2	0,566449606290993	1,89608859143624e-14	5,68826577430872e-11	0,875	0,326	11	All	0,75
IQGAP2	1,25963141248989	2,77145080787816e-14	8,31435242363449e-11	0,781	0,325	11	All	0,75
PPP1R15A	0,717870171422311	4,18766409853754e-14	1,25629922956126e-10	0,766	0,341	11	All	0,75
OGT	0,855357261478809	4,81167893742711e-14	1,44350368122813e-10	0,812	0,387	11	All	0,75
MACROH2A1	0,876058661600712	6,82026570423833e-14	2,0460797112715e-10	0,844	0,477	11	All	0,75
CTSB	1,00927761592138	1,81984983253908e-13	5,45954949761724e-10	0,766	0,398	11	All	0,75
XBP1	0,665506813690904	3,31775518138605e-13	9,95326554415816e-10	0,781	0,378	11	All	0,75
ATP6V0B	0,623901723206374	3,18880037714567e-12	9,56640113143702e-09	0,859	0,481	11	All	0,75
CST3	0,761136560013423	7,10774065561629e-12	2,13232219668489e-08	0,828	0,335	11	All	0,75
SRGN	0,751899031245205	1,07560492430062e-11	3,22681477290185e-08	0,828	0,454	11	All	0,75
SAMHD1	1,00655586743029	1,14618393327766e-11	3,43855179983298e-08	0,797	0,526	11	All	0,75
DYNLL1	1,48665292262019	2,32822847882696e-11	6,98468543648088e-08	0,766	0,386	11	All	0,75
FERMT3	0,569503295808644	6,83102213739265e-11	2,04930664121779e-07	0,828	0,474	11	All	0,75
CALR	0,637857323427612	5,06732662775605e-10	1,52019798832681e-06	0,875	0,553	11	All	0,75
PSAP	0,513949749247979	8,95740030641273e-07	0,00268722009192382	0,766	0,407	11	All	0,75
LGALSL	1,8881622315214	3,1761713353902e-174	9,52851400617058e-171	0,756	0,011	12	All	0,75
SPARC	4,47471749360631	2,08082278258399e-117	6,24246834775196e-114	1	0,018	12	All	0,75
CAVIN2	4,94053779419607	2,24680135885674e-115	6,74040407657021e-112	1	0,008	12	All	0,75
CMTM5	3,1502004138112	1,44369698647978e-113	4,33109095943933e-110	0,976	0,007	12	All	0,75
TMEM40	2,75004095791274	1,08451278383747e-110	3,25353835151241e-107	0,878	0,017	12	All	0,75
TUBB1	5,46628256623209	1,71349881109449e-110	5,14049643328346e-107	1	0,005	12	All	0,75
TREML1	3,26051980228015	6,34171873684657e-110	1,90251562105397e-106	0,976	0,007	12	All	0,75
GNG11	4,44732931443247	1,31705430523455e-107	3,95116291570366e-104	1	0,015	12	All	0,75
ITGA2B	2,87627010243684	2,390944572703e-103	7,172833718109e-100	0,927	0,003	12	All	0,75
PF4	4,51254060796205	1,14714924886653e-102	3,4414477465996e-99	1	0,006	12	All	0,75
SNCA	2,10277348299595	2,66460502524768e-102	7,99381507574303e-99	0,829	0,038	12	All	0,75
GMPR	2,29474752898781	2,78574447573112e-102	8,35723342719335e-99	0,902	0,006	12	All	0,75
GP9	4,10496459212158	2,77691329741134e-101	8,33073989223403e-98	0,951	0,005	12	All	0,75
PPBP	6,97373412808198	8,81358149092481e-101	2,64407444727744e-97	1	0,015	12	All	0,75
AC147651.1	2,36108446579591	9,53460830249066e-101	2,8603824907472e-97	0,927	0,016	12	All	0,75
MPIG6B	3,92144121055251	4,04764296887601e-100	1,2142928906628e-96	1	0,022	12	All	0,75
SH3BGRL2	2,1804958825065	1,09260521740173e-98	3,27781565220519e-95	0,878	0,015	12	All	0,75
CLU	4,26229732396498	1,46422899970834e-97	4,39268699912501e-94	1	0,022	12	All	0,75
CLEC1B	2,4420811998921	1,28402846729267e-96	3,85208540187802e-93	0,854	0,036	12	All	0,75
ACRBP	3,67053557281656	3,28832647080118e-95	9,86497941240355e-92	0,951	0,018	12	All	0,75
AL731557.1	2,02677923876383	8,26543688590803e-94	2,47963106577241e-90	0,878	0	12	All	0,75
ALOX12	2,35697086856436	1,67653244776929e-92	5,02959734330786e-89	0,902	0,011	12	All	0,75
PTCRA	2,88313460987094	2,21927226507869e-91	6,65781679523608e-88	0,902	0,006	12	All	0,75
CXCR2P1	2,31702936976573	7,28996613050395e-91	2,18698983915118e-87	0,927	0,018	12	All	0,75
PTGS1	2,74099195121914	6,47300294760575e-90	1,94190088428173e-86	0,927	0,038	12	All	0,75
PRKAR2B	4,83120685427384	8,88244585775369e-89	2,66473375732611e-85	1	0,032	12	All	0,75
AP001189.1	2,12216361541764	2,49096791478889e-87	7,47290374436668e-84	0,854	0	12	All	0,75
TRIM58	3,40998665633796	2,93945888929477e-87	8,81837666788431e-84	0,951	0,031	12	All	0,75
GAS2L1	2,0433183387959	4,41743248997868e-87	1,3252297469936e-83	0,854	0,04	12	All	0,75
GUCY1B1	2,39542558283946	1,17522169372971e-85	3,52566508118914e-82	0,878	0,011	12	All	0,75
MYL9	3,09072897258217	1,42145216665481e-83	4,26435649996442e-80	0,878	0,014	12	All	0,75
CA2	2,55229768951388	3,50744994194978e-83	1,05223498258493e-79	0,902	0,032	12	All	0,75
TSC22D1	3,62462658726239	4,70303874841021e-83	1,41091162452306e-79	0,951	0,033	12	All	0,75
GP1BA	2,51468878668429	4,39638952793384e-81	1,31891685838015e-77	0,829	0,014	12	All	0,75
CTDSPL	2,11681913049771	8,79888644914107e-80	2,63966593474232e-76	0,829	0,024	12	All	0,75
DDX11L10	2,40013830748837	2,86033031150588e-78	8,58099093451763e-75	0,878	0,001	12	All	0,75
PDLIM1	2,52226335776315	3,41084493934286e-77	1,02325348180286e-73	0,927	0,075	12	All	0,75
CDKN1A	2,73137290536991	1,43724455497366e-75	4,31173366492097e-72	0,902	0,064	12	All	0,75
FAXDC2	1,87636146109062	2,50985785561954e-74	7,5295735668586e-71	0,805	0,023	12	All	0,75
MYLK	2,22413411986788	6,32767966120711e-74	1,89830389836213e-70	0,854	0,034	12	All	0,75
RAB27B	2,44553743103409	1,23424875062214e-72	3,70274625186641e-69	0,756	0,027	12	All	0,75
DMTN	2,15836480499897	7,14577104976391e-71	2,14373131492917e-67	0,878	0,061	12	All	0,75
PDE5A	1,73374612749017	1,76295390534532e-70	5,28886171603595e-67	0,78	0,026	12	All	0,75
EHD3	2,15131328143678	3,21391142382718e-70	9,64173427148153e-67	0,829	0,03	12	All	0,75
MGLL	1,72103500430093	7,69445451062289e-70	2,30833635318687e-66	0,829	0,029	12	All	0,75
ITGB5	1,89464838618298	1,28885105227743e-69	3,8665531568323e-66	0,78	0,019	12	All	0,75
MTURN	2,87485422822027	3,35486107865406e-69	1,00645832359622e-65	0,951	0,054	12	All	0,75
CLDN5	1,86212379054429	1,49904945597784e-68	4,49714836793353e-65	0,756	0,002	12	All	0,75
CTTN	1,95182910289507	3,47914303928493e-67	1,04374291178548e-63	0,756	0,003	12	All	0,75
TST	2,04731039334569	5,40597717612852e-67	1,62179315283856e-63	0,829	0,071	12	All	0,75
AP003068.2	1,76229722347414	2,2043293082271e-65	6,61298792468131e-62	0,78	0,024	12	All	0,75
MMRN1	2,30583099082048	5,50210530460689e-65	1,65063159138207e-61	0,756	0,02	12	All	0,75
MAP3K7CL	2,59728346130238	6,04561359425191e-65	1,81368407827557e-61	0,878	0,038	12	All	0,75
TUBA8	1,5086778190713	9,58337095509393e-63	2,87501128652818e-59	0,756	0,001	12	All	0,75
F13A1	3,78896275628196	1,64710714677191e-61	4,94132144031574e-58	0,951	0,139	12	All	0,75
CD9	2,54758581141863	2,74404021026494e-61	8,23212063079481e-58	0,805	0,035	12	All	0,75
ITGB3	1,99758900080798	3,28792659650644e-61	9,86377978951931e-58	0,78	0,007	12	All	0,75
TPM1	2,50858775131343	3,76300782577807e-61	1,12890234773342e-57	0,951	0,072	12	All	0,75
MMD	3,23203719815024	1,07824978798152e-60	3,23474936394456e-57	0,902	0,057	12	All	0,75
H2BC11	2,01252266699487	5,44897949746613e-60	1,63469384923984e-56	0,829	0,036	12	All	0,75
SMOX	1,6199475097221	3,13294056202977e-59	9,39882168608932e-56	0,756	0,016	12	All	0,75
C2orf88	2,39190108776055	3,36352096225918e-58	1,00905628867775e-54	0,78	0,018	12	All	0,75
ENDOD1	1,95444859011628	1,86741208301479e-56	5,60223624904437e-53	0,854	0,054	12	All	0,75
RGS18	4,11426551927944	2,6783136060645e-55	8,03494081819351e-52	0,976	0,15	12	All	0,75
PGRMC1	2,69020895136701	4,38025924931395e-55	1,31407777479418e-51	0,951	0,102	12	All	0,75
CCL5	3,16546219826393	5,62934015196644e-53	1,68880204558993e-49	1	0,123	12	All	0,75
GGTA1P	1,57648072008207	7,57986161218841e-52	2,27395848365652e-48	0,78	0,068	12	All	0,75
ESAM	2,41974870226314	6,28270514744891e-50	1,88481154423467e-46	0,78	0,025	12	All	0,75
THBS1	2,59072792562714	6,9034426479153e-49	2,07103279437459e-45	0,854	0,066	12	All	0,75
MARCHF2	2,84659904738258	3,54962940799876e-47	1,06488882239963e-43	0,976	0,156	12	All	0,75
NRGN	6,27080346145991	2,17825573873234e-46	6,53476721619703e-43	1	0,209	12	All	0,75
ARHGAP18	1,71876165760959	1,27107600949527e-45	3,8132280284858e-42	0,805	0,067	12	All	0,75
BEX3	2,40363728938378	1,40445114292049e-45	4,21335342876148e-42	0,976	0,178	12	All	0,75
